LineId,Time,Content,EventId,EventTemplate
3807,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-13 15:09:04 92350164             376.557              245248               61312               /nHadoopBayes  2022-11-13 20:07:02 110928826            471.477              235279               58819               /nHadoopTerasort 2022-11-07 00:20:29 102400000            29.853               3430141              857535              /nHadoopTerasort 2022-11-13 16:37:27 12800000             27.957               457845               114461              /nHadoopPagerank 2022-11-20 11:33:40 1814963              150.052              12095                3023                /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3808,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 17:07:23 1871682834           2241.517             835007               208751              /nHadoopBayes  2022-11-05 22:04:32 92350164             355.949              259447               64861               /nHadoopBayes  2022-11-05 22:23:26 92350164             89.024               1037362              259340              /nHadoopBayes  2022-11-15 22:05:27 92350164             396.265              233051               58262               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3809,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 17:07:23 1871682834           2241.517             835007               208751              /nHadoopTerasort 2022-11-06 16:59:26 51200000             28.590               1790835              447708              /nHadoopTerasort 2022-11-05 22:06:12 12800000             26.551               482091               120522              /nHadoopTerasort 2022-11-20 17:18:53 51200000             27.910               1834467              458616              /nHadoopTerasort 2022-11-08 21:12:32 204800000            26.833               7632392              1908098             /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3810,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-15 22:14:49 10797                52.967               203                  50                  /nHadoopTerasort 2022-11-18 22:06:03 12800000             28.987               441577               110394              /nHadoopTerasort 2022-11-20 17:07:42 25600000             26.462               967424               241856              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3811,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-06 13:33:36 259870065            304.897              852320               213080              /nHadoopTerasort 2022-11-15 21:50:16 12800000             28.805               444367               111091              /nHadoopBayes  2022-11-19 03:26:13 110928826            574.205              193186               48296               /nHadoopTerasort 2022-11-20 17:58:42 12800000             28.502               449091               112272              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3812,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-05 16:11:04 10712                49.800               215                  53                  /nHadoopBayes  2022-11-05 22:12:24 92350164             363.239              254240               63560               /nHadoopBayes  2022-11-05 22:41:11 92391251             342.202              269990               67497               /nHadoopBayes  2022-11-19 03:54:01 110928826            517.476              214365               53591               /nHadoopBayes  2022-11-19 00:44:15 92350164             398.830              231552               57888               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3813,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-13 18:01:51 25600000             24.671               1037655              259413              /nHadoopPagerank 2022-11-15 22:23:17 10797                52.587               205                  51                  /nHadoopTerasort 2022-11-20 17:05:55 25600000             29.674               862708               215677              /nHadoopTerasort 2022-11-05 16:52:39 12800000             27.302               468830               117207              /nHadoopBayes  2022-11-19 02:26:16 110928826            494.353              224391               56097               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3814,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:43:19 12800000             28.765               444985               111246              /nHadoopPagerank 2022-11-05 16:52:00 10797                49.734               217                  54                  /nHadoopTerasort 2022-11-08 17:32:01 204800000            30.678               6675793              1668948             /nHadoopTerasort 2022-11-20 17:42:41 12800000             28.777               444799               111199              /nHadoopPagerank 2022-11-13 17:48:56 1813330              143.305              12653                3163                /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3815,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-20 14:18:35 0                    330.971              0                    0                   /nHadoopPagerank 2022-11-05 16:29:42 10797                47.712               226                  56                  /nHadoopBayes  2022-11-21 11:52:37 110843705            765.251              144846               36211               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3816,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-05 15:54:14 12800000             25.134               509270               127317              /nHadoopPagerank 2022-11-05 16:29:42 10797                47.712               226                  56                  /nHadoopBayes  2022-11-15 21:48:30 74925678156          177487.773           422145               105536              /nHadoopBayes  2022-11-07 01:01:37 1871682834           2458.452             761325               190331              /nHadoopBayes  2022-11-19 00:23:25 92350164             373.114              247511               61877               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3817,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-20 11:36:16 1814963              144.595              12552                3138                /nHadoopBayes  2022-11-20 10:26:44 0                    307.944              0                    0                   /nHadoopBayes  2022-11-19 00:57:41 92350164             406.352              227266               56816               /nHadoopBayes  2022-11-06 17:14:34 373685276            900.040              415187               103796              /nHadoopPagerank 2022-11-13 20:09:44 1813330              149.689              12113                3028                /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3818,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-13 15:02:39 12800000             27.709               461943               115485              /nHadoopBayes  2022-11-06 12:23:56 373685276            1029.239             363069               90767               /nHadoopTerasort 2022-11-20 17:42:41 12800000             28.777               444799               111199              /nHadoopPagerank 2022-11-05 16:29:42 10797                47.712               226                  56                  /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3819,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 08:10:25 373700496            886.256              421662               105415              /nHadoopTerasort 2022-11-07 01:30:51 102400000            29.018               3528844              882211              /nHadoopBayes  2022-11-19 19:22:24 3743640609           463.354              8079439              2019859             /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3820,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-15 21:04:29 92350164             40.200               2297267              574316              /nHadoopBayes  2022-11-19 06:19:33 373700496            990.776              377179               94294               /nHadoopPagerank 2022-11-06 14:42:14 259870065            318.596              815672               203918              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3821,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-20 14:18:35 0                    330.971              0                    0                   /nHadoopWordcount 2022-11-05 16:55:25 33394                26.420               1263                 315                 /nHadoopTerasort 2022-11-13 16:21:21 12800000             27.851               459588               114897              /nHadoopTerasort 2022-11-20 17:28:56 102400000            31.838               3216282              804070              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3822,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 17:40:11 92410458             141.896              651254               162813              /nHadoopPagerank 2022-11-13 16:20:41 10797                50.808               212                  53                  /nHadoopBayes  2022-11-19 12:58:38 1871682834           2756.028             679123               169780              /nHadoopTerasort 2022-11-05 17:11:29 320000000            31.755               10077153             2519288             /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3823,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-21 15:48:09 184799560            581.712              317682               79420               /nHadoopPagerank 2022-11-20 12:27:14 1813330              152.533              11888                2972                /nHadoopBayes  2022-11-19 03:16:27 110928826            515.543              215168               53792               /nHadoopTerasort 2022-11-06 12:53:50 51200000             29.979               1707862              426965              /nHadoopBayes  2022-11-19 18:36:50 3743640609           501.763              7460973              1865243             /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3824,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-13 18:35:30 1813330              143.450              12640                3160                /nHadoopTerasort 2022-11-13 18:24:50 25600000             24.817               1031550              257887              /nHadoopPagerank 2022-11-13 19:35:03 1813330              151.092              12001                3000                /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3825,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-20 12:38:48 1813330              172.076              10537                2634                /nHadoopWordcount 2022-11-05 17:24:24 325830789            37.374               8718113              2179528             /nHadoopBayes  2022-11-09 12:42:27 3743559021           5573.533             671667               167916              /nHadoopPagerank 2022-11-06 16:58:45 259870065            447.184              581125               145281              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3826,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 03:45:11 110928826            587.938              188674               47168               /nHadoopTerasort 2022-11-05 16:52:39 12800000             27.302               468830               117207              /nHadoopPagerank 2022-11-20 11:36:16 1814963              144.595              12552                3138                /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3827,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-09 11:09:24 204800000            29.940               6840347              1710086             /nHadoopBayes  2022-11-19 20:35:44 110928826            531.890              208555               52138               /nHadoopTerasort 2022-10-11 22:12:50 12800000             28.860               443520               110880              /nHadoopTerasort 2022-11-20 17:29:35 102400000            31.355               3265826              816456              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3828,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:30:55 102400000            29.817               3434282              858570              /nHadoopTerasort 2022-11-20 17:30:16 102400000            31.700               3230283              807570              /nHadoopTerasort 2022-10-11 22:12:50 12800000             28.860               443520               110880              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3829,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-15 22:57:09 10893                52.731               206                  51                  /nHadoopPagerank 2022-11-20 11:48:01 1814963              157.130              11550                2887                /nHadoopBayes  2022-11-19 17:07:23 1871682834           2241.517             835007               208751              /nHadoopBayes  2022-11-20 11:45:20 0                    388.191              0                    0                   /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3830,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 07:55:27 373700496            937.335              398684               99671               /nHadoopTerasort 2022-11-07 13:01:42 204800000            31.296               6543967              1635991             /nHadoopTerasort 2022-11-20 17:59:18 12800000             27.429               466659               116664              /nHadoopPagerank 2022-11-20 12:27:14 1813330              152.533              11888                2972                /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3831,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-20 12:03:35 0                    350.506              0                    0                   /nHadoopWordcount 2022-11-05 16:28:45 33394                26.312               1269                 317                 /nHadoopWordcount 2022-11-05 16:33:11 33394                26.692               1251                 312                 /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3832,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 20:22:38 110928826            571.164              194215               48553               /nHadoopTerasort 2022-11-05 17:19:35 320000000            33.735               9485697              2371424             /nHadoopTerasort 2022-11-20 17:12:33 25600000             28.470               899192               224798              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3833,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopWordcount 2022-11-05 16:55:25 33394                26.420               1263                 315                 /nHadoopPagerank 2022-11-20 12:02:39 1813330              145.605              12453                3113                /nHadoopTerasort 2022-11-20 17:14:44 51200000             27.626               1853326              463331              /nHadoopBayes  2022-11-19 17:33:51 92410458             341.400              270680               67670               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3834,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-15 22:47:43 10797                51.809               208                  52                  /nHadoopTerasort 2022-11-06 14:00:19 51200000             29.747               1721181              430295              /nHadoopPagerank 2022-11-07 05:02:59 2993339197           2597.508             1152388              288097              /nHadoopTerasort 2022-11-13 15:02:39 12800000             27.709               461943               115485              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3835,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:28:15 102400000            29.003               3530669              882667              /nHadoopBayes  2022-11-19 16:29:49 1871682834           2401.592             779350               194837              /nHadoopTerasort 2022-11-20 17:43:19 12800000             28.765               444985               111246              /nHadoopBayes  2022-11-20 11:26:11 0                    351.692              0                    0                   /nHadoopPagerank 2022-11-20 12:00:01 1813330              145.491              12463                3115                /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3836,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-15 22:32:19 12800000             28.790               444598               111149              /nHadoopBayes  2022-11-13 15:40:33 92350164             362.263              254925               63731               /nHadoopBayes  2022-11-19 18:10:36 3743640609           15.201               246275942            61568985            /nHadoopPagerank 2022-11-05 17:35:07 1813330              144.772              12525                3131                /nHadoopBayes  2022-11-18 21:49:53 92350164             21.266               4342620              1085655             /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3837,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 06:19:33 373700496            990.776              377179               94294               /nHadoopPagerank 2022-11-08 17:31:19 19933279609          9024.756             2208733              552183              /nHadoopPagerank 2022-11-05 16:47:33 10797                47.625               226                  56                  /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3838,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-13 18:45:12 110928826            535.127              207294               51823               /nHadoopWordcount 2022-11-05 16:55:25 33394                26.420               1263                 315                 /nHadoopPagerank 2022-11-13 19:46:47 1813330              143.609              12626                3156                /nHadoopBayes  2022-11-18 22:12:18 92350164             365.488              252676               63169               /nHadoopPagerank 2022-11-05 16:29:42 10797                47.712               226                  56                  /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3839,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-05 17:07:22 320000000            30.683               10429227             2607306             /nHadoopPagerank 2022-11-15 22:57:09 10893                52.731               206                  51                  /nHadoopPagerank 2022-11-13 16:05:08 10797                50.523               213                  53                  /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3840,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 00:17:00 92350164             434.336              212623               53155               /nHadoopWordcount 2022-11-05 15:13:42 34017                27.391               1241                 310                 /nHadoopBayes  2022-11-07 21:20:41 3743559021           6435.961             581662               145415              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3841,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 06:34:35 373700496            890.337              419729               104932              /nHadoopBayes  2022-11-19 20:26:40 3743640609           3744.101             999877               249969              /nHadoopPagerank 2022-11-05 22:13:26 10797                49.648               217                  54                  /nHadoopBayes  2022-11-21 16:00:29 184799560            727.778              253922               63480               /nHadoopTerasort 2022-11-15 21:05:57 12800000             28.923               442554               110638              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
3842,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-07 11:59:03 102400000            28.621               3577792              894448              /nHadoopPagerank 2022-11-13 18:24:13 1813330              150.189              12073                3018                /nHadoopBayes  2022-11-07 12:33:14 1871682834           2042.703             916277               229069              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
